activity_uuid_product_uuid,activity_name,product_geography,input_activity_uuid_product_uuid,exchange_name,input_geography,exchange_unit_name,exchange_amount
dce7a55a-db11-51b1-ba99-f4c6c140c1bc_6d2c81d0-5546-4bc3-a4f4-3e88606d539d,"particleboard production, uncoated, average glue mix",RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.004435362
dce7a55a-db11-51b1-ba99-f4c6c140c1bc_71e2f1db-a2c5-44d0-8337-dfff15be974d,"particleboard production, uncoated, average glue mix",RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.001382789
dce7a55a-db11-51b1-ba99-f4c6c140c1bc_48e808be-14ac-4991-9338-2a4782fd1bbe,"particleboard production, uncoated, average glue mix",RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,28.30804627
dce7a55a-db11-51b1-ba99-f4c6c140c1bc_019600be-f3ce-4399-9e31-19cdc087ed5f,"particleboard production, uncoated, average glue mix",RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,3.509154123
933535be-f39b-57c0-ab0b-319471b07eae_48e808be-14ac-4991-9338-2a4782fd1bbe,"particleboard production, uncoated, from virgin wood",RoW,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,18.93904542
933535be-f39b-57c0-ab0b-319471b07eae_48e808be-14ac-4991-9338-2a4782fd1bbe,"particleboard production, uncoated, from virgin wood",RoW,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.003132
933535be-f39b-57c0-ab0b-319471b07eae_48e808be-14ac-4991-9338-2a4782fd1bbe,"particleboard production, uncoated, from virgin wood",RoW,2330b528-6e31-5a99-9801-73834e2a835f_6f2eb438-cde2-4d07-a770-d023a988a9c4,"waste wood, untreated",RER,kg,-9.920314976
35bc4d6b-93c2-5c8d-b17f-be237838beed_37eae845-9707-41ee-acf1-3c9b9f81e454,"passenger car production, diesel",GLO,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-1.71718e-5
35bc4d6b-93c2-5c8d-b17f-be237838beed_37eae845-9707-41ee-acf1-3c9b9f81e454,"passenger car production, diesel",GLO,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-6.93639e-4
58b2c103-f777-5093-8f6d-2e7070d54794_dc983030-0544-4718-a910-dbc6f52d09e7,"passenger car production, electric, without battery",GLO,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-2.35118e-5
58b2c103-f777-5093-8f6d-2e7070d54794_dc983030-0544-4718-a910-dbc6f52d09e7,"passenger car production, electric, without battery",GLO,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-9.4974e-4
d3223e3d-634b-5f91-98b0-0c5c1407bc65_0f26d3c7-c362-4f36-bd45-250bcdf1825e,"passenger car production, petrol/natural gas",GLO,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-1.71718e-5
d3223e3d-634b-5f91-98b0-0c5c1407bc65_0f26d3c7-c362-4f36-bd45-250bcdf1825e,"passenger car production, petrol/natural gas",GLO,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-6.93639e-4
9a19021c-5367-572a-9273-f6af4aca3563_08f0049b-a56c-4d77-a6a6-e0480ea7e2c6,"patagonian grenadier, capture by trawler and landing in fish blocks, frozen",RoW,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.001488174
9a19021c-5367-572a-9273-f6af4aca3563_08f0049b-a56c-4d77-a6a6-e0480ea7e2c6,"patagonian grenadier, capture by trawler and landing in fish blocks, frozen",RoW,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-5.81184e-5
9a19021c-5367-572a-9273-f6af4aca3563_08f0049b-a56c-4d77-a6a6-e0480ea7e2c6,"patagonian grenadier, capture by trawler and landing in fish blocks, frozen",RoW,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.002347647
9a19021c-5367-572a-9273-f6af4aca3563_31733b4f-3120-4ad4-82f1-8a0bfc2f54ac,"patagonian grenadier, capture by trawler and landing in fish blocks, frozen",RoW,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.001488174
9a19021c-5367-572a-9273-f6af4aca3563_31733b4f-3120-4ad4-82f1-8a0bfc2f54ac,"patagonian grenadier, capture by trawler and landing in fish blocks, frozen",RoW,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-5.81184e-5
9a19021c-5367-572a-9273-f6af4aca3563_31733b4f-3120-4ad4-82f1-8a0bfc2f54ac,"patagonian grenadier, capture by trawler and landing in fish blocks, frozen",RoW,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.002347647
184e72ac-43b9-5692-b34d-9ed8c499fb9d_1b590204-1448-4659-964d-d80f577d460e,"peanut seed production, for sowing",RoW,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.008275328
d56478f8-2bf0-54ae-ba50-414dadbe2433_fb2a172f-2a59-4990-b362-64dd4825550f,pear production,ZA,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,5.01784e-5
65fa7b80-a01d-51c4-aa60-940be0a112bc_a7e1dd79-7f97-4f06-86f7-8965e13db3db,"peat moss production, horticultural use",CA-QC,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,6.257142857
ba19c91c-959b-53cf-9a7d-b349d878c894_a7e1dd79-7f97-4f06-86f7-8965e13db3db,"peat moss production, horticultural use",RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,6.257142857
ba19c91c-959b-53cf-9a7d-b349d878c894_a7e1dd79-7f97-4f06-86f7-8965e13db3db,"peat moss production, horticultural use",RoW,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.795369537
27fa3216-3529-5b2b-9f49-a40fce52d573_ecec59b7-367f-421e-8258-c809111a9923,peat production,NORDEL,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.015
fc5bd0f3-d2d9-5c81-860c-7bd948f26e12_ecec59b7-367f-421e-8258-c809111a9923,peat production,RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.015
85041cbc-0d29-5e45-8420-b3a83def3c9d_fbf87b1b-6462-4557-b412-1a7f79b12efc,pendimethalin production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.49033344
ecef15c8-c077-508a-b1d3-ada3cbb245b5_3226b077-8dac-4ee6-9679-90969920b69d,pentaerythritol production in sodium hydroxide solution,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.316673986
ecef15c8-c077-508a-b1d3-ada3cbb245b5_c38bc109-9347-463e-b539-2833c7c066d8,pentaerythritol production in sodium hydroxide solution,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.157660339
70fafbae-3b74-5a85-a58d-6041407dd9cf_a300dfb2-454a-4bb1-aabc-257cc84994c3,pentane production,RER,2330b528-6e31-5a99-9801-73834e2a835f_6f2eb438-cde2-4d07-a770-d023a988a9c4,"waste wood, untreated",RER,kg,-1.6436e-7
03dd577b-4f21-5044-a7f7-180653d4dcfc_1f1eca90-d90c-40ea-bcbb-1c821e3bfa0d,perlite quarry operation,RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.00697
70539e53-da2e-57a2-9320-3bb3870a1364_1f1eca90-d90c-40ea-bcbb-1c821e3bfa0d,perlite quarry operation,DE,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.00697
70539e53-da2e-57a2-9320-3bb3870a1364_1f1eca90-d90c-40ea-bcbb-1c821e3bfa0d,perlite quarry operation,DE,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,8.06e-5
a1adb4a9-abc2-5247-b62f-885011e0d800_fb76d2b4-16bb-4373-bcdf-03545f362b83,"pesticide production, unspecified",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,8.01584e-4
a1adb4a9-abc2-5247-b62f-885011e0d800_fb76d2b4-16bb-4373-bcdf-03545f362b83,"pesticide production, unspecified",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,1.927232
b23e2fb2-150f-5057-b828-e2b6990a4e69_fb76d2b4-16bb-4373-bcdf-03545f362b83,"pesticide production, unspecified",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,8.01584e-4
21548e31-4744-5fac-9c27-5f8c3fffe08e_b6f623c7-3362-46ea-b0a6-ee15925936e2,petrol blending for two-stroke engines,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.02
fecdb9bf-022c-540b-993e-f06e7cd3b610_b6f623c7-3362-46ea-b0a6-ee15925936e2,petrol blending for two-stroke engines,Europe without Switzerland,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.02
5c7e74be-6a39-54a0-9cba-4e8a401962a5_16c82be7-a974-4cfa-9e30-4ebec1c64cdf,petroleum refinery construction,RER,874108e3-39a6-5413-ac1a-18c9919e7025_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",AT,m3,161.0045648
5c7e74be-6a39-54a0-9cba-4e8a401962a5_16c82be7-a974-4cfa-9e30-4ebec1c64cdf,petroleum refinery construction,RER,d12cb441-97f4-5146-8f5d-9c9d32abd0bf_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",CH,m3,292.9954352
5c7e74be-6a39-54a0-9cba-4e8a401962a5_16c82be7-a974-4cfa-9e30-4ebec1c64cdf,petroleum refinery construction,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,4000000
5c7e74be-6a39-54a0-9cba-4e8a401962a5_16c82be7-a974-4cfa-9e30-4ebec1c64cdf,petroleum refinery construction,RER,531db396-1434-54e5-b6c4-c2b4323471cb_751b5ee2-aa63-456c-8d7d-1af517fb7032,"stone wool, packed",GLO,kg,30000
5c7e74be-6a39-54a0-9cba-4e8a401962a5_16c82be7-a974-4cfa-9e30-4ebec1c64cdf,petroleum refinery construction,RER,7d7eeb00-1001-5060-95c8-463935341fc8_3728ce01-009e-4b64-94d4-3c3e9fabf888,waste cement in concrete and mortar,CH,kg,-29133.20292
5c7e74be-6a39-54a0-9cba-4e8a401962a5_16c82be7-a974-4cfa-9e30-4ebec1c64cdf,petroleum refinery construction,RER,d5982027-3c7b-5628-a5d7-12967578b20b_3728ce01-009e-4b64-94d4-3c3e9fabf888,waste cement in concrete and mortar,Europe without Switzerland,kg,-970866.7971
5c7e74be-6a39-54a0-9cba-4e8a401962a5_16c82be7-a974-4cfa-9e30-4ebec1c64cdf,petroleum refinery construction,RER,3a29c9e0-4183-588d-95a9-502b55d2c513_bfd577e2-82b4-4166-af2b-3bda540931f6,waste mineral wool,CH,kg,-338.4604917
5c7e74be-6a39-54a0-9cba-4e8a401962a5_16c82be7-a974-4cfa-9e30-4ebec1c64cdf,petroleum refinery construction,RER,c93a2afc-7e58-50b6-af0e-586f71a3de0e_bfd577e2-82b4-4166-af2b-3bda540931f6,waste mineral wool,Europe without Switzerland,kg,-29661.53951
cf7e4f35-c539-521b-8d0d-87bee1a9dc9d_16c82be7-a974-4cfa-9e30-4ebec1c64cdf,petroleum refinery construction,RoW,531db396-1434-54e5-b6c4-c2b4323471cb_751b5ee2-aa63-456c-8d7d-1af517fb7032,"stone wool, packed",GLO,kg,30000
334cd6df-fe3b-547a-a94a-6bb633d5e899_291fc06d-1b3e-4077-aabb-346b588ed24b,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.4633e-5
334cd6df-fe3b-547a-a94a-6bb633d5e899_66c93e71-f32b-4591-901c-55395db5c132,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,8.59733e-6
334cd6df-fe3b-547a-a94a-6bb633d5e899_2966d161-5281-47d6-86d3-efbb0a4b2110,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.34359e-5
334cd6df-fe3b-547a-a94a-6bb633d5e899_3990b197-a303-4c36-ae1c-c2ddebaad744,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.44504e-5
334cd6df-fe3b-547a-a94a-6bb633d5e899_b89dadb0-75e9-44fd-8d41-1ec8dcce23b6,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.43514e-5
334cd6df-fe3b-547a-a94a-6bb633d5e899_9d447e1a-a41a-43ac-b374-d0fc6dcb61df,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.43807e-5
334cd6df-fe3b-547a-a94a-6bb633d5e899_27a3ac7b-e31a-48da-84f5-8dbdcb96e565,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.434e-5
334cd6df-fe3b-547a-a94a-6bb633d5e899_e180c07f-fa94-4f7c-8a2f-32cb78f52bd6,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.49967e-5
334cd6df-fe3b-547a-a94a-6bb633d5e899_e7a17355-8575-4be4-8c51-85e38b19b3f3,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.42007e-5
334cd6df-fe3b-547a-a94a-6bb633d5e899_6d423844-bec8-46c9-b905-dc609e79aa61,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,1.40796e-5
334cd6df-fe3b-547a-a94a-6bb633d5e899_fe8e025f-14c8-4abd-86df-1797ab26d3db,petroleum refinery operation,CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,4.85549e-6
9f3b74f9-c86d-5866-992f-e7a04ac19653_15e08bcb-75e0-4f45-ab47-d6ddff721ebc,"phenol production, from cumene",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.133209376
9f3b74f9-c86d-5866-992f-e7a04ac19653_55b66789-289c-4f21-8d9b-3236e726b933,"phenol production, from cumene",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.333792413
732c6740-c4fb-598d-89a0-f8d0a443913f_0d84cdfe-bcf2-4821-8f34-d93b9f611c11,phenolic resin production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.416
9917da7b-013f-5175-84eb-e337fbd13c3e_9f2fdfd0-e173-47e9-812f-2bee762d9d39,phenoxy-compound production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,1.137938752
6d6d4815-4ab9-5464-b18d-1ab1c49dafab_b8557d0c-4cb3-4466-844f-74fb020ff616,phenyl acetic acid production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.63456
48f22e87-817e-59e3-a879-f512428c70a9_3b8e0bce-4ca3-4487-bfe5-51fdfae57af3,phenyl isocyanate production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.333
c80c13e4-a324-54e5-81de-e7264b102ab1_a130dd45-8367-4e4e-b78d-5901d9259fd0,"phosgene production, liquid",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.333
0e84df02-3a46-5848-827a-6dc8a5ac1b94_6dc5955e-e2a6-4fd5-845d-63df2e29ecaa,phosphate rock beneficiation,RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.038156804
799585a3-5bfa-5820-a90b-881904dbafbe_6dc5955e-e2a6-4fd5-845d-63df2e29ecaa,phosphate rock beneficiation,MA,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.03296
afade975-fac8-5f84-abc0-f2af8263c284_6dc5955e-e2a6-4fd5-845d-63df2e29ecaa,phosphate rock beneficiation,US,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.0551
bc6ff513-285f-5a6b-bd2a-b39a9d17d3de_6dc5955e-e2a6-4fd5-845d-63df2e29ecaa,phosphate rock beneficiation,RER,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.0037200000000000002
bc6ff513-285f-5a6b-bd2a-b39a9d17d3de_6dc5955e-e2a6-4fd5-845d-63df2e29ecaa,phosphate rock beneficiation,RER,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.075
2edabed6-5c2b-5363-a1c6-527e53d8ef28_6abd94ee-c078-4163-8ba0-acbc45aa9423,"phosphoric acid factory construction, fertiliser grade",US,10282993-ad4b-5b68-a2bc-7afe8f7b5023_e9066206-5489-4a49-8192-927722af79ad,clay brick,GLO,kg,80000
2edabed6-5c2b-5363-a1c6-527e53d8ef28_6abd94ee-c078-4163-8ba0-acbc45aa9423,"phosphoric acid factory construction, fertiliser grade",US,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,120000
f09a3fdd-2127-5d51-bc18-e6b694f48d1c_6abd94ee-c078-4163-8ba0-acbc45aa9423,"phosphoric acid factory construction, fertiliser grade",RoW,10282993-ad4b-5b68-a2bc-7afe8f7b5023_e9066206-5489-4a49-8192-927722af79ad,clay brick,GLO,kg,80000
f09a3fdd-2127-5d51-bc18-e6b694f48d1c_6abd94ee-c078-4163-8ba0-acbc45aa9423,"phosphoric acid factory construction, fertiliser grade",RoW,874108e3-39a6-5413-ac1a-18c9919e7025_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",AT,m3,1.49430914
f09a3fdd-2127-5d51-bc18-e6b694f48d1c_6abd94ee-c078-4163-8ba0-acbc45aa9423,"phosphoric acid factory construction, fertiliser grade",RoW,d12cb441-97f4-5146-8f5d-9c9d32abd0bf_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",CH,m3,2.719337538
f09a3fdd-2127-5d51-bc18-e6b694f48d1c_6abd94ee-c078-4163-8ba0-acbc45aa9423,"phosphoric acid factory construction, fertiliser grade",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,120000
f09a3fdd-2127-5d51-bc18-e6b694f48d1c_6abd94ee-c078-4163-8ba0-acbc45aa9423,"phosphoric acid factory construction, fertiliser grade",RoW,5fac83fe-8483-5429-85f3-7b0b2c7c11f2_bd4b5819-02c6-41c3-97ea-a91f14b3e0bc,waste brick,CH,kg,-156.2637362
f09a3fdd-2127-5d51-bc18-e6b694f48d1c_6abd94ee-c078-4163-8ba0-acbc45aa9423,"phosphoric acid factory construction, fertiliser grade",RoW,1bb973cd-c66a-5c0f-82fc-aa365e7ec969_bd4b5819-02c6-41c3-97ea-a91f14b3e0bc,waste brick,Europe without Switzerland,kg,-1037.681139
1ca276ff-ed0e-5543-aa63-4991c3f0b9e9_319ab25e-8c69-47bc-baeb-e22971136dfe,"phosphoric acid production, dihydrate process",RER,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.068472222
07997744-a2a0-5705-b4a4-15c6146a9cf0_1b0de015-ab20-4633-ac0e-715445cb88a6,phosphorous chloride production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.333
9f9e2982-caba-586e-8e46-a253acb8bd7b_8ec90e1a-7f94-5546-9792-254d08000ccc,"phosphorus oxychloride production, from phosphorus trichloride",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.416
4aa1852f-8ae3-576e-9683-603a664d7c82_b2a4e23e-4a1a-4def-890f-e08adee40333,phosphorus pentachloride production,RoW,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,3.81363e-4
fe9b514d-b6ed-5e45-9775-694c3dc11286_228ed64c-e628-4457-8885-fb7184cf95a2,"phosphorus production, white, liquid",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,13
d3ac3c60-df39-52db-9b74-d4f78153d883_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,DE,10282993-ad4b-5b68-a2bc-7afe8f7b5023_e9066206-5489-4a49-8192-927722af79ad,clay brick,GLO,kg,506
d3ac3c60-df39-52db-9b74-d4f78153d883_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,DE,9f3e25dd-4b0a-5d36-9bd3-f84368dc4f94_254f15c9-25c1-4f01-a416-5c1359124d97,"metal working machine, unspecified",RER,kg,10000
d3ac3c60-df39-52db-9b74-d4f78153d883_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,DE,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,190000
d3ac3c60-df39-52db-9b74-d4f78153d883_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,DE,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,110000
d3ac3c60-df39-52db-9b74-d4f78153d883_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,DE,1bb973cd-c66a-5c0f-82fc-aa365e7ec969_bd4b5819-02c6-41c3-97ea-a91f14b3e0bc,waste brick,Europe without Switzerland,kg,-506
d3ac3c60-df39-52db-9b74-d4f78153d883_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,DE,c85b4ef8-d5f3-5c03-bbed-b57f23566ff2_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,Europe without Switzerland,kg,-3960000
e22b5d2b-acfc-50e9-b400-82a1549c1adf_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,RoW,10282993-ad4b-5b68-a2bc-7afe8f7b5023_e9066206-5489-4a49-8192-927722af79ad,clay brick,GLO,kg,506
e22b5d2b-acfc-50e9-b400-82a1549c1adf_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,RoW,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,190000
e22b5d2b-acfc-50e9-b400-82a1549c1adf_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,110000
e22b5d2b-acfc-50e9-b400-82a1549c1adf_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,RoW,5fac83fe-8483-5429-85f3-7b0b2c7c11f2_bd4b5819-02c6-41c3-97ea-a91f14b3e0bc,waste brick,CH,kg,-1.001356744
e22b5d2b-acfc-50e9-b400-82a1549c1adf_33c391ff-079b-4082-9ec5-a57a34a950f6,photovoltaic cell factory construction,RoW,30d72c1f-ee68-535d-b523-49ba5260fdff_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,CH,kg,-2937.83739
